animeID,title,alternative_title,type,year,score,episodes,mal_url,sequel,image_url,genres,genres_detailed
20,Attack on Titan,Shingeki no Kyojin,TV,2013,8.57,25,https://myanimelist.net/anime/16498,False,https://cdn.myanimelist.net/images/anime/10/47347.jpg,"['Action', 'Award Winning', 'Drama', 'Suspense']","['action', 'action drama', 'adapted into japanese movie', 'adapted into jdrama', 'adapted into other media', 'adoption', 'adventure', 'alternative past', 'alternative world', 'amnesia', 'angst', 'apocalyptic fiction', 'award winning', 'awards', 'based on a manga', 'cannibalism', 'canon filler', 'cgi', 'character driven', 'child soldier', 'collateral damage', 'coming of age', 'daikaijuu', 'dark fantasy', 'death', 'death of a loved one', 'disaster', 'drama', 'drastic change of life', 'dystopia', 'dystopian', 'eating of humans', 'ensemble cast', 'epic fantasy', 'espionage', 'european stylised', 'excessive violence', 'explicit violence', 'fantasy', 'fighting', 'footage reuse', 'genius', 'gore', 'henshin', 'hero of strong character', 'heroic sacrifice', 'heroine of strong character', 'historical', 'horror', 'human enhancement', 'isolated society', 'japanese production', 'kaiju', 'kuudere', 'male protagonist', 'manga', 'massacre', 'mature themes', 'medieval', 'medieval -- to be split and deleted', 'memory manipulation', 'military', 'murder', 'mystery', 'nearly almighty protagonist', 'newtype anime award', 'orphan', 'outside world', 'overpowered main characters', 'paradise lost', 'past', 'post apocalypse', 'post-apocalyptic', 'primarily male cast', 'primarily teen cast', 'psychological', 'psychological drama', 'revenge', 'rotten world', 'rural', 'sci-fi', 'shapeshifting', 'shounen', 'speculative fiction', 'splatter', 'steampunk', 'stoic heroine', 'strong female lead', 'strong male lead', 'struggle to survive', 'suicide', 'super power', 'supernatural drama', 'superpowers', 'survival', 'suspense', 'swordplay', 'swords & co', 'thick line animation', 'thriller', 'time', 'time skip', 'titans/giants', 'tragedy', 'tropes', 'twisted story', 'violence', 'vore', 'war', 'war-zone realities']"
21,Children Who Chase Lost Voices,Hoshi wo Ou Kodomo,MOVIE,2011,7.5,1,https://myanimelist.net/anime/9760,False,https://cdn.myanimelist.net/images/anime/1000/133740.jpg,"['Adventure', 'Fantasy', 'Romance']","['action', 'adventure', 'alternative world', 'asia', 'belonging', 'coming of age', 'contemporary fantasy', 'daily life', 'demons', 'detailed landscapes', 'drama', 'earth', 'family life', 'family without father', 'fantasy', 'female protagonist', 'fictional location', 'gods', 'gunfights', 'guns', 'isekai', 'japan', 'japanese production', 'journey', 'kamis', 'lost civilization', 'magic', 'mythology', 'new', 'original work', 'parallel universe', 'parallel world', 'philosophy', 'place', 'present', 'remastered version available', 'romance', 'rural', 'seinen', 'speculative fiction', 'stand-alone movie', 'swordplay', 'time', 'tragedy', 'travel', 'urban fantasy']"
23,Spice and Wolf,Ookami to Koushinryou,TV,2008,8.24,13,https://myanimelist.net/anime/2966,False,https://cdn.myanimelist.net/images/anime/5/59401.jpg,"['Adventure', 'Drama', 'Romance', 'Supernatural']","['adult cast', 'adult couples', 'adventure', 'age difference romance', 'agriculture', 'animal characteristics', 'animal transformation', 'anthropomorphism', 'based on a light novel', 'betrayal', 'comedy', 'contemporary fantasy', 'contraband', 'corrupt church', 'countryside', 'crime', 'deity', 'dialogue driven', 'drama', 'earth', 'ecchi', 'economics', 'ending', 'european stylised', 'fantasy', 'female protagonist', 'fictional location', 'foreign', 'god-human relationship', 'gods', 'heroine of strong character', 'heterosexual', 'historical', 'interspecies relationship', 'japanese production', 'journey', 'juujin', 'kemonomimi', 'love polygon', 'male protagonist', 'mature romance', 'medieval', 'merchants', 'middle ages', 'monster girl', 'non-human protagonists', 'novel', 'nudity', 'older female younger male', 'open-ended', 'past', 'place', 'plot continuity', 'politics', 'primarily adult cast', 'religion', 'romance', 'rural', 'seinen', 'slice of life', 'slow when it comes to love', 'small breasts', 'sociocultural evolution', 'speculative fiction', 'storytelling', 'sudden naked girl appearance', 'supernatural', 'trading', 'travel', 'verbal comedy', 'wolf girls', 'wolves', 'work']"
24,Natsume's Book of Friends Season 3,Natsume Yuujinchou San,TV,2011,8.45,13,https://myanimelist.net/anime/10379,True,https://cdn.myanimelist.net/images/anime/8/82394.jpg,"['Slice of Life', 'Supernatural']","['adoption', 'afterlife', 'alcohol', 'animal sidekick', 'archery', 'asia', 'based on a manga', 'body and host', 'body takeover', 'bodyguards', 'bullying', 'cats', 'comedy', 'contemporary fantasy', 'countryside', 'crossdressing', 'curse', 'daily life', 'demon', 'demons', 'dissociative identities', 'drama', 'earth', 'elementary school', 'episodic', 'estranged family', 'exorcism', 'family life', 'fantasy', 'flashback', 'folklore', 'found family', 'friendship', 'ghost', 'hanami', 'heart-warming', 'high school', 'iyashikei', 'japan', 'japanese mythology', 'japanese production', 'kappa', 'kitsune', 'lgbtq+ themes', 'magic', 'magic circles', 'male protagonist', 'manga', 'melancholic', 'mythology', 'orphans', 'outdoor activities', 'place', 'plot continuity', 'present', 'primarily teen cast', 'religion', 'rotoscoping', 'rural', 'school life', 'sequel', 'shapeshifting', 'shintoism', 'shoujo', 'slice of life', 'slice of life drama', 'speculative fiction', 'spirits', 'supernatural', 'time', 'urban fantasy', 'youkai']"
25,The Devil is a Part-Timer!,Hataraku Maou-sama!,TV,2013,7.8,13,https://myanimelist.net/anime/15809,False,https://cdn.myanimelist.net/images/anime/3/50177.jpg,"['Comedy', 'Supernatural']","['action', 'adults are useless', 'air combat', 'anti-hero', 'antihero', 'asia', 'awards', 'based on a light novel', 'betrayal', 'call my name', 'canon filler', 'celestial being', 'character driven', 'colour coded', 'comedy', 'contemporary fantasy', 'coworkers', 'daily life', 'demon', 'demon king', 'demons', 'disaster', 'drastic change of life', 'earth', 'earthquake', 'ecchi', 'emotions awaken superpowers', 'ensemble cast', 'fantasy', 'fate', 'fictional language', 'flat chest jokes', 'food', 'fugitive', 'gainax bounce', 'harem', 'heterosexual', 'high school', 'hikikomori', 'imperialism', 'inter-dimensional travel', 'isekai', 'japan', 'japanese production', 'language barrier', 'large breasts', 'law and order', 'lifestyle change', 'love between enemies', 'love triangle', 'magic', 'magic circles', 'male protagonist', 'money', 'mythology', 'nearly almighty protagonist', 'newtype anime award', 'non-human protagonists', 'novel', 'otaku culture', 'parody', 'part-time job', 'part-time worker', 'person in a strange world', 'place', 'police', 'police are useless', 'poverty', 'present', 'primarily adult cast', 'real-world location', 'restaurant', 'restaurants', 'reverse isekai', 'romance', 'romantic subtext', 'saving the world', 'school life', 'science and magic coexist', 'secret identity', 'sexual humour', 'shounen', 'slapstick', 'slice of life', 'slice of life comedy', 'speculative fiction', 'spellcasting', 'super power', 'supernatural', 'swimsuit', 'swordplay', 'the chosen one!', 'toilet humour', 'tone changes', 'tropes', 'tsundere', 'urban', 'urban fantasy', 'verbal comedy', 'violence', 'violent retribution for accidental infringement', 'visible aura', 'wealth-related humour', 'work', 'work life', 'working life', 'workplace', 'world domination', 'zettai ryouiki']"
26,Colorful: The Motion Picture,Colorful (Movie),MOVIE,2010,7.74,1,https://myanimelist.net/anime/8142,False,https://cdn.myanimelist.net/images/anime/1839/103426.jpg,"['Award Winning', 'Drama']","['afterlife', 'amnesia', 'angels', 'angst', 'asia', 'award winning', 'based on a novel', 'bullying', 'comedy', 'coming of age', 'contemporary fantasy', 'cooking', 'daily life', 'death', 'drama', 'drawing', 'earth', 'ecchi', 'ending', 'enjo-kousai', 'family', 'family life', 'fantasy', 'friendship', 'happy ending', 'hero of weak character', 'in medias res', 'infidelity', 'intact family', 'japan', 'japanese production', 'live-action imagery', 'love polygon', 'male protagonist', 'mature themes', 'middle school', 'mina', 'netorare', 'novel', 'painting', 'philosophy', 'place', 'pornography', 'present', 'primarily teen cast', 'prostitution', 'psychological drama', 'real-world location', 'rebirth', 'rehabilitation', 'reincarnation', 'romance', 'school', 'school clubs', 'school life', 'slice of life', 'speculative fiction', 'stand-alone movie', 'suicide', 'supernatural', 'the arts', 'time', 'tragedy', 'unrequited love', 'urban', 'violence']"
27,Wolf Children,Ookami Kodomo no Ame to Yuki,MOVIE,2012,8.49,1,https://myanimelist.net/anime/12355,False,https://cdn.myanimelist.net/images/anime/9/35721.jpg,"['Award Winning', 'Slice of Life', 'Supernatural']","['adventure', 'agriculture', 'animal characteristics', 'animal transformation', 'animals', 'asia', 'award winning', 'awards', 'beastman', 'childcare', 'coming of age', 'contemporary fantasy', 'country life', 'countryside', 'daily life', 'death of a loved one', 'drama', 'earth', 'elementary school', 'ensemble cast', 'environmental', 'family', 'family life', 'family values', 'family without father', 'fantasy', 'female protagonist', 'friendship', 'growing up', 'heart-warming', 'heterosexual', 'japan', 'japanese production', 'juujin', 'kemonomimi', 'lifestyle change', 'magical realism', 'male protagonist', 'mina', 'mythology', 'new', 'newtype anime award', 'nudity', 'original work', 'parenthood', 'parenting', 'place', 'pregnant', 'present', 'remastered version available', 'romance', 'rural', 'school', 'school life', 'sex', 'shapeshifting', 'sibling yin yang', 'single parent', 'slice of life', 'snowscape', 'speculative fiction', 'stand-alone movie', 'supernatural', 'time', 'time skip', 'tragedy', 'transfer student', 'tropes', 'university', 'urban', 'urban fantasy', 'werewolf', 'werewolves', 'wolves']"
28,Level E,,TV,2011,7.42,13,https://myanimelist.net/anime/9834,False,https://cdn.myanimelist.net/images/anime/4/29668.jpg,"['Comedy', 'Sci-Fi']","['absurdist humour', 'action', 'alien', 'aliens', 'aliens living on earth', 'amnesia', 'asia', 'assassins', 'baseball', 'based on a manga', 'bishounen', 'black humour', 'comedy', 'crossdressing', 'domestic cat', 'drama', 'earth', 'episodic', 'fantasy', 'gag humor', 'gender bender', 'henshin', 'humanoid alien', 'japan', 'japanese production', 'just as planned', 'lgbtq+ themes', 'manga', 'mermaid', 'meta', 'middle school', 'non-human protagonists', 'parody', 'place', 'plot continuity', 'plot twists', 'present', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'season', 'sentai', 'shapeshifting', 'shounen', 'slapstick', 'space', 'speculative fiction', 'sports', 'spring', 'super power', 'superhero', 'surreal comedy', 'time', 'tokusatsu', 'transgender', 'tropes', 'tsukkomi', 'unidentified flying object', 'weekly shounen jump', 'yamagata']"
29,Yu☆Gi☆Oh!,,TV,1998,7.05,27,https://myanimelist.net/anime/550,False,https://cdn.myanimelist.net/images/anime/4/47487.jpg,"['Action', 'Comedy', 'Fantasy']","['action', 'adventure', 'asia', 'based on a manga', 'body sharing', 'brain games and gambling', 'bullying', 'card battle', 'card battles', 'card duels', 'card games', 'comedy', 'contemporary fantasy', 'death game', 'delinquents', 'demons', 'dissociative identities', 'drama', 'earth', 'episodic', 'excessive violence', 'fantasy', 'friendship', 'gambling', 'game', 'games', 'gaming – card games', 'henshin', 'high stakes games', 'indefinite', 'isekai', 'japan', 'japanese production', 'magic', 'magic spells', 'male protagonist', 'manga', 'merchandising show', 'middle east', 'monsters', 'multiple personality', 'mundane made awesome', 'mythology', 'place', 'plot continuity', 'present', 'primarily teen cast', 'proxy battles', 'reincarnation', 'romance', 'school', 'school life', 'science fiction', 'shounen', 'social justice', 'speculative fiction', 'sports', 'strategy game', 'supernatural', 'supernatural drama', 'tropes', 'urban fantasy', 'video games', 'weekly shounen jump']"
32,Ponyo,Gake no Ue no Ponyo,MOVIE,2008,7.85,1,https://myanimelist.net/anime/2890,False,https://cdn.myanimelist.net/images/anime/1331/138727.jpg,"['Adventure', 'Award Winning', 'Fantasy']","['3d cg animation', 'action', 'adventure', 'anthropomorphism', 'apocalyptic', 'award winning', 'awards', 'cgi', 'chibi', 'child protagonists', 'childcare', 'coastal', 'comedy', 'contemporary fantasy', 'demi-humans', 'detailed landscapes', 'disaster', 'drama', 'earth', 'ecology', 'ending', 'environmental', 'environmentalism', 'family friendly', 'family life', 'fantasy', 'female protagonist', 'fish', 'gods', 'happy ending', 'henshin', 'japanese production', 'kids', 'magic', 'magical realism', 'male protagonist', 'mermaid', 'mermaids', 'mina', 'natural disaster', 'nature strikes back', 'new', 'non-human protagonists', 'ocean', 'oofuji noburou award', 'original work', 'place', 'present', 'primarily child cast', 'remastered version available', 'romance', 'rural', 'ships', 'speculative fiction', 'stand-alone movie', 'stereotypes', 'swimming', 'the power of love', 'time', 'transformations', 'typhoon', 'urban fantasy', 'water', 'watercolour style']"
33,Kiki's Delivery Service,Majo no Takkyuubin,MOVIE,1989,8.2,1,https://myanimelist.net/anime/512,False,https://cdn.myanimelist.net/images/anime/1579/140483.jpg,"['Adventure', 'Award Winning', 'Comedy', 'Drama', 'Fantasy']","['action', 'adapted into japanese movie', 'adapted into other media', 'adventure', 'alternative present', 'angst', 'animals', 'anthropomorphism', 'apprenticeship', 'aviation', 'award winning', 'based on a novel', 'bicycling', 'coastal', 'comedy', 'coming of age', 'coming-of-age', 'contemporary fantasy', 'daily life', 'drama', 'drawing', 'earth', 'europe', 'european stylised', 'family friendly', 'fantasy', 'female protagonist', ""following one's dream"", 'growing up', 'heart-warming', 'heroine of strong character', 'iyashikei', 'japanese production', 'kids', 'lifestyle change', 'magic', 'magical realism', 'mina', 'motorcycles', 'novel', 'place', 'pregnancy', 'present', 'primarily adult cast', 'primarily female cast', 'promotional', 'romance', 'slice of life', 'slice of life drama', 'speculative fiction', 'sports', 'stand-alone movie', 'strong female lead', 'time', 'travel', 'urban', 'urban fantasy', 'witch', 'witches', 'work']"
34,Afro Samurai: Resurrection,,MOVIE,2009,7.29,1,https://myanimelist.net/anime/4970,False,https://cdn.myanimelist.net/images/anime/6/77929.jpg,"['Action', 'Adventure']","['action', 'adult audience only', 'adventure', 'alternative past', 'alternative present', 'alternative world', 'anachronism', 'anti-hero', 'based on a doujinshi', 'comedy', 'cyborg', 'cyborgs', 'drama', 'excessive violence', 'explicit sex', 'explicit violence', 'fighting-shounen', 'ghost', 'gore', 'gunfights', 'hip-hop', 'historical', 'human enhancement', 'japanese production', 'male protagonist', 'manga', 'martial arts', 'mature themes', 'mecha', 'music', 'ninja', 'nudity', 'original in english', 'orphan', 'parody', 'past', 'plot continuity', 'present', 'primarily adult cast', 'primarily male cast', 'revenge', 'robots', 'samurai', 'sci-fi', 'science-fiction', 'sex', 'speculative fiction', 'splatter', 'swordplay', 'swords & co', 'tanned skin', 'the arts', 'there can be only one', 'time', 'tragedy', 'travel', 'tropes', 'violence']"
35,Afro Samurai,,TV,2007,7.28,5,https://myanimelist.net/anime/1292,False,https://cdn.myanimelist.net/images/anime/3/15874.jpg,"['Action', 'Adventure']","['achronological order', 'action', 'adventure', 'alternate universe', 'alternative past', 'alternative present', 'alternative world', 'anachronism', 'anti-hero', 'artificial intelligence', 'assassins', 'based on a doujinshi', 'battle royale', 'cult', 'death of a loved one', 'excessive violence', 'explicit sex', 'explicit violence', 'fantasy', 'fighting-shounen', 'ghost', 'gore', 'gunfights', 'guns', 'hip-hop', 'historical', 'human enhancement', 'japanese production', 'male protagonist', 'manga', 'martial arts', 'mature themes', 'mecha', 'music', 'nudity', 'original in english', 'orphan', 'paradise lost', 'parody', 'past', 'philosophy', 'present', 'primarily adult cast', 'primarily male cast', 'revenge', 'samurai', 'sci-fi', 'science-fiction', 'sex', 'speculative fiction', 'splatter', 'swordplay', 'swords & co', 'tanned skin', 'the arts', 'there can be only one', 'time', 'tragedy', 'travel', 'tropes', 'violence']"
